date,Open,High,Low,Close,Pair,Weekly_Return
2024-06-07,0.55446,0.55577,0.54708,0.54734,NZD/CHF,-1.2734487734487598
2024-06-14,0.54774,0.555,0.5452,0.5468,NZD/CHF,-0.09865896883108904
2024-06-21,0.54664,0.54757,0.54067,0.54712,NZD/CHF,0.05852231163132604
2024-06-28,0.54672,0.54878,0.54456,0.54737,NZD/CHF,0.045693814885217066
2024-07-05,0.54746,0.55263,0.54654,0.5505,NZD/CHF,0.5718252735809282
2024-07-12,0.55001,0.55085,0.54434,0.54728,NZD/CHF,-0.5849227974568549
2024-07-19,0.54681,0.54719,0.53369,0.53405,NZD/CHF,-2.4174097354187962
2024-07-26,0.53444,0.53523,0.51689,0.52055,NZD/CHF,-2.5278531972661833
2024-08-02,0.52032,0.52427,0.51097,0.51115,NZD/CHF,-1.8057823455959965
2024-08-09,0.51174,0.52293,0.49445,0.519,NZD/CHF,1.5357527144673755
2024-08-16,0.51881,0.52634,0.51777,0.52437,NZD/CHF,1.0346820809248536
2024-08-23,0.52366,0.52871,0.52244,0.52858,NZD/CHF,0.8028682037492629
2024-08-30,0.52811,0.53209,0.52463,0.53113,NZD/CHF,0.4824246093306561
2024-09-06,0.53072,0.53189,0.51947,0.52056,NZD/CHF,-1.9900965865230713
2024-09-13,0.52072,0.52654,0.51744,0.52242,NZD/CHF,0.35730751498386226
2024-09-20,0.52205,0.53131,0.52128,0.53034,NZD/CHF,1.5160215918226694
2024-09-27,0.53016,0.53674,0.52982,0.53288,NZD/CHF,0.478938039748078
2024-10-04,0.53289,0.53837,0.52718,0.52856,NZD/CHF,-0.8106890857228599
2024-10-11,0.52904,0.53039,0.52005,0.5237,NZD/CHF,-0.9194793400938317
2024-10-18,0.52268,0.52647,0.52095,0.5251,NZD/CHF,0.2673286232575789
2024-10-25,0.52531,0.52611,0.51733,0.51793,NZD/CHF,-1.3654541992001556
2024-11-01,0.51925,0.52065,0.5139,0.51911,NZD/CHF,0.22783001563917438
2024-11-08,0.52024,0.52656,0.51553,0.5224,NZD/CHF,0.6337770414748256
2024-11-15,0.52298,0.52621,0.5196,0.52002,NZD/CHF,-0.45558958652371917
2024-11-22,0.52238,0.52245,0.51667,0.52101,NZD/CHF,0.19037729318100993
2024-11-29,0.52167,0.52275,0.51494,0.52027,NZD/CHF,-0.14203182280569937
2024-12-06,0.52077,0.52354,0.51135,0.51248,NZD/CHF,-1.4972994791166094
2024-12-13,0.51343,0.51671,0.50965,0.5146,NZD/CHF,0.41367467998749685
2024-12-20,0.51551,0.51788,0.5031,0.50457,NZD/CHF,-1.9490866692576714
2024-12-27,0.50387,0.51072,0.5036,0.50921,NZD/CHF,0.9195949025903483
2025-01-03,0.50797,0.51152,0.5065,0.51002,NZD/CHF,0.15906993185521578
2025-01-10,0.51039,0.51493,0.50867,0.50919,NZD/CHF,-0.1627387161287741
2025-01-17,0.50925,0.51476,0.50811,0.51079,NZD/CHF,0.3142245527209653
2025-01-24,0.51136,0.51787,0.51037,0.51718,NZD/CHF,1.2510033477554305
2025-01-31,0.51657,0.51686,0.51103,0.51402,NZD/CHF,-0.6110058393595907
2025-02-07,0.51111,0.51582,0.50578,0.51502,NZD/CHF,0.19454495934010385
2025-02-14,0.51393,0.51776,0.51048,0.51528,NZD/CHF,0.05048347636984474
2025-02-21,0.51429,0.51869,0.51315,0.51564,NZD/CHF,0.06986492780625131
2025-02-28,0.51637,0.51711,0.50337,0.50546,NZD/CHF,-1.9742455977038165
2025-03-07,0.50616,0.51183,0.49911,0.50226,NZD/CHF,-0.6330866933090595
2025-03-14,0.50269,0.50942,0.49848,0.50924,NZD/CHF,1.3897184725042866
2025-03-21,0.50889,0.51398,0.50502,0.50652,NZD/CHF,-0.53412929070773
2025-03-28,0.50671,0.50934,0.503,0.50341,NZD/CHF,-0.6139935244412698
2025-04-04,0.49774,0.49774,0.47677,0.48171,NZD/CHF,-4.31060169643035
